keyword,type,date,index
棕榈油,all,2011-09-12,508
棕榈油,pc,2011-09-12,324
棕榈油,wise,2011-09-12,184
棕榈油,all,2011-09-13,880
棕榈油,pc,2011-09-13,690
棕榈油,wise,2011-09-13,190
棕榈油,all,2011-09-14,959
棕榈油,pc,2011-09-14,772
棕榈油,wise,2011-09-14,187
棕榈油,all,2011-09-15,948
棕榈油,pc,2011-09-15,752
棕榈油,wise,2011-09-15,196
棕榈油,all,2011-09-16,738
棕榈油,pc,2011-09-16,549
棕榈油,wise,2011-09-16,189
棕榈油,all,2011-09-17,543
棕榈油,pc,2011-09-17,383
棕榈油,wise,2011-09-17,160
棕榈油,all,2011-09-18,582
